Time,Engine Coolant Temperature [°C],Intake Manifold Absolute Pressure [kPa],Engine RPM [RPM],Vehicle Speed Sensor [km/h],Intake Air Temperature [°C],Air Flow Rate from Mass Flow Sensor [g/s],Absolute Throttle Position [%],Ambient Air Temperature [°C],Accelerator Pedal Position D [%],Accelerator Pedal Position E [%],,,problem_flag
40:58.5,58,108,1041,0,2,9.86,83.5,0,14.1,14.5,,,0
40:58.6,58,108,1041,0,2,9.69,83.5,0,14.1,14.5,,,0
40:58.7,58,108,1041,0,2,9.69,83.5,0,14.1,14.5,,,0
40:58.8,58,108,1041,0,2,9.69,83.5,0,14.1,14.5,,,0
40:58.9,58,108,1041,0,2,9.69,83.5,0,14.1,14.5,,,0
40:59.0,58,108,1041,0,2,9.69,83.5,0,14.1,14.5,,,0
40:59.1,58,108,1041,0,2,9.69,83.5,0,14.1,14.5,,,0
40:59.2,58,108,1041,0,2,9.69,83.5,0,14.1,14.5,,,0
40:59.3,58,108,1038,0,2,9.69,83.5,0,14.1,14.5,,,0
40:59.3,58,108,1038,0,2,9.69,83.5,0,14.1,14.5,,,0
40:59.4,58,108,1038,0,1,9.69,83.5,0,14.1,14.5,,,0
40:59.5,58,108,1038,0,1,9.83,83.5,0,14.1,14.5,,,0
40:59.6,58,108,1038,0,1,9.83,83.5,0,14.1,14.5,,,0
40:59.7,58,108,1038,0,1,9.83,83.5,0,14.1,14.5,,,0
40:59.8,58,108,1038,0,1,9.83,83.5,0,14.1,14.5,,,0
40:59.9,58,108,1038,0,1,9.83,83.5,0,14.1,14.5,,,0
41:00.0,58,108,1038,0,1,9.83,83.5,0,14.1,14.5,,,0
41:00.1,58,108,1038,0,1,9.83,83.5,0,14.1,14.5,,,0
41:00.2,58,108,1039,0,1,9.83,83.5,0,14.1,14.5,,,0
41:00.2,58,108,1039,0,1,9.83,83.5,0,14.1,14.5,,,0
41:00.3,58,108,1039,0,2,9.83,83.5,0,14.1,14.5,,,0
41:00.5,58,108,1039,0,2,9.8,83.5,0,14.1,14.5,,,0
41:00.5,58,108,1039,0,2,9.8,83.5,0,14.1,14.5,,,0
41:00.6,58,108,1039,0,2,9.8,83.5,0,14.1,14.5,,,0
41:00.7,58,108,1039,0,2,9.8,83.5,0,14.1,14.5,,,0
41:00.8,58,108,1039,0,2,9.8,83.5,0,14.1,14.5,,,0
41:00.9,58,108,1039,0,2,9.8,83.5,0,14.1,14.5,,,0
41:01.0,58,108,1039,0,2,9.8,83.5,0,14.1,14.5,,,0
41:01.1,58,108,1038,0,2,9.8,83.5,0,14.1,14.5,,,0
41:01.2,58,108,1038,0,2,9.8,83.5,0,14.1,14.5,,,0
41:01.3,58,108,1038,0,2,9.8,83.5,0,14.1,14.5,,,0
41:01.4,58,108,1038,0,2,9.8,83.5,0,14.1,14.5,,,0
41:01.5,58,108,1038,0,2,9.8,83.5,0,14.1,14.5,,,0
41:01.6,58,108,1038,0,2,9.8,83.5,0,14.1,14.5,,,0
41:01.7,58,108,1038,0,2,9.8,83.5,0,14.1,14.5,,,0
41:01.8,58,108,1038,0,2,9.8,83.5,0,14.1,14.5,,,0
41:01.9,58,108,1038,0,2,9.8,83.5,0,14.1,14.5,,,0
41:02.0,58,108,1038,0,2,9.8,83.5,0,14.1,14.5,,,0
41:02.1,58,108,1039,0,2,9.8,83.5,0,14.1,14.5,,,0
41:02.1,58,108,1039,0,2,9.8,83.5,0,14.1,14.5,,,0
41:02.3,58,108,1039,0,1,9.8,83.5,0,14.1,14.5,,,0
41:02.3,58,108,1039,0,1,9.69,83.5,0,14.1,14.5,,,0
41:02.4,58,108,1039,0,1,9.69,83.5,0,14.1,14.5,,,0
41:02.5,58,108,1039,0,1,9.69,83.5,0,14.1,14.5,,,0
41:02.6,58,108,1039,0,1,9.69,83.5,0,14.1,14.5,,,0
41:02.7,58,108,1039,0,1,9.69,83.5,0,14.1,14.5,,,0
41:02.8,58,108,1039,0,1,9.69,83.5,0,14.1,14.5,,,0
41:02.9,58,108,1039,0,1,9.69,83.5,0,14.1,14.5,,,0
41:03.0,58,108,1041,0,1,9.69,83.5,0,14.1,14.5,,,0
41:03.1,58,108,1041,0,1,9.69,83.5,0,14.1,14.5,,,0
41:03.2,58,108,1041,0,2,9.69,83.5,0,14.1,14.5,,,0
41:03.2,58,108,1041,0,2,9.58,83.5,0,14.1,14.5,,,0
41:03.3,58,108,1041,0,2,9.58,83.5,0,14.1,14.5,,,0
41:03.4,58,108,1041,0,2,9.58,83.5,0,14.1,14.5,,,0
41:03.5,58,108,1041,0,2,9.58,83.5,0,14.1,14.5,,,0
41:03.6,58,108,1041,0,2,9.58,83.5,0,14.1,14.5,,,0
41:03.7,58,108,1041,0,2,9.58,83.5,0,14.1,14.5,,,0
41:03.8,58,108,1041,0,2,9.58,83.5,0,14.1,14.5,,,0
41:03.9,58,108,1040,0,2,9.58,83.5,0,14.1,14.5,,,0
41:04.0,58,108,1040,0,2,9.58,83.5,0,14.1,14.5,,,0
41:04.1,58,108,1040,0,2,9.58,83.5,0,14.1,14.5,,,0
41:04.1,58,108,1040,0,2,9.74,83.5,0,14.1,14.5,,,0
41:04.3,58,108,1040,0,2,9.74,83.5,0,14.1,14.5,,,0
41:04.4,58,108,1040,0,2,9.74,83.5,0,14.1,14.5,,,0
41:04.4,58,108,1040,0,2,9.74,83.5,0,14.1,14.5,,,0
41:04.5,58,108,1040,0,2,9.74,83.5,0,14.1,14.5,,,0
41:04.6,58,108,1040,0,2,9.74,83.5,0,14.1,14.5,,,0
41:04.7,58,108,1040,0,2,9.74,83.5,0,14.1,14.5,,,0
41:04.8,58,108,1039,0,2,9.74,83.5,0,14.1,14.5,,,0
41:04.9,58,108,1039,0,2,9.74,83.5,0,14.1,14.5,,,0
41:05.0,58,108,1039,0,2,9.74,83.5,0,14.1,14.5,,,0
41:05.1,58,108,1039,0,2,9.63,83.5,0,14.1,14.5,,,0
41:05.2,58,108,1039,0,2,9.63,83.5,0,14.1,14.5,,,0
41:05.3,58,108,1039,0,2,9.63,83.5,0,14.1,14.5,,,0
41:05.3,58,108,1039,0,2,9.63,83.5,0,14.1,14.5,,,0
41:05.4,58,108,1039,0,2,9.63,83.5,0,14.1,14.5,,,0
41:05.5,58,108,1039,0,2,9.63,83.5,0,14.1,14.5,,,0
41:05.6,58,108,1039,0,2,9.63,83.5,0,14.1,14.5,,,0
41:05.7,58,108,1040,0,2,9.63,83.5,0,14.1,14.5,,,0
41:05.8,58,108,1040,0,2,9.63,83.5,0,14.1,14.5,,,0
41:05.9,58,108,1040,0,2,9.63,83.5,0,14.1,14.5,,,0
41:06.0,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:06.1,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:06.2,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:06.3,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:06.4,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:06.5,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:06.6,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:06.7,58,108,1038,0,2,9.91,83.5,0,14.1,14.5,,,0
41:06.8,58,108,1038,0,2,9.91,83.5,0,14.1,14.5,,,0
41:06.8,58,108,1038,0,2,9.91,83.5,0,14.1,14.5,,,0
41:06.9,58,108,1038,0,2,9.74,83.5,0,14.1,14.5,,,0
41:07.0,58,108,1038,0,2,9.74,83.5,0,14.1,14.5,,,0
41:07.1,58,108,1038,0,2,9.74,83.5,0,14.1,14.5,,,0
41:07.2,58,108,1038,0,2,9.74,83.5,0,14.1,14.5,,,0
41:07.3,58,108,1038,0,2,9.74,83.5,0,14.1,14.5,,,0
41:07.4,58,108,1038,0,2,9.74,83.5,0,14.1,14.5,,,0
41:07.5,58,108,1038,0,2,9.74,83.5,0,14.1,14.5,,,0
41:07.6,58,108,1037,0,2,9.74,83.5,0,14.1,14.5,,,0
41:07.7,58,108,1037,0,2,9.74,83.5,0,14.1,14.5,,,0
41:07.7,58,108,1037,0,2,9.74,83.5,0,14.1,14.5,,,0
41:07.8,58,108,1037,0,2,9.77,83.5,0,14.1,14.5,,,0
41:07.9,58,108,1037,0,2,9.77,83.5,0,14.1,14.5,,,0
41:08.0,58,108,1037,0,2,9.77,83.5,0,14.1,14.5,,,0
41:08.1,58,108,1037,0,2,9.77,83.5,0,14.1,14.5,,,0
41:08.2,58,108,1037,0,2,9.77,83.5,0,14.1,14.5,,,0
41:08.3,58,108,1037,0,2,9.77,83.5,0,14.1,14.5,,,0
41:08.4,58,108,1037,0,2,9.77,83.5,0,14.1,14.5,,,0
41:08.5,58,108,1040,0,2,9.77,83.5,0,14.1,14.5,,,0
41:08.6,58,108,1040,0,2,9.77,83.5,0,14.1,14.5,,,0
41:08.6,58,108,1040,0,2,9.77,83.5,0,14.1,14.5,,,0
41:08.7,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:08.8,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:08.9,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:09.0,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:09.1,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:09.2,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:09.3,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:09.4,58,108,1042,0,2,9.72,83.5,0,14.1,14.5,,,0
41:09.5,58,108,1042,0,2,9.72,83.5,0,14.1,14.5,,,0
41:09.6,58,108,1042,0,2,9.72,83.5,0,14.1,14.5,,,0
41:09.7,58,108,1042,0,2,10.02,83.5,0,14.1,14.5,,,0
41:09.8,58,108,1042,0,2,10.02,83.5,0,14.1,14.5,,,0
41:09.8,58,108,1042,0,2,10.02,83.5,0,14.1,14.5,,,0
41:09.9,58,108,1042,0,2,10.02,83.5,0,14.1,14.5,,,0
41:10.0,58,108,1042,0,2,10.02,83.5,0,14.1,14.5,,,0
41:10.1,58,108,1042,0,2,10.02,83.5,0,14.1,14.5,,,0
41:10.2,58,108,1042,0,2,10.02,83.5,0,14.1,14.5,,,0
41:10.3,58,108,1042,0,2,10.02,83.5,0,14.1,14.5,,,0
41:10.4,58,108,1042,0,2,10.02,83.5,0,14.1,14.5,,,0
41:10.5,58,108,1042,0,2,10.02,83.5,0,14.1,14.5,,,0
41:10.6,58,108,1042,0,2,9.69,83.5,0,14.1,14.5,,,0
41:10.7,58,108,1042,0,2,9.69,83.5,0,14.1,14.5,,,0
41:10.7,58,108,1042,0,2,9.69,83.5,0,14.1,14.5,,,0
41:10.8,58,108,1042,0,2,9.69,83.5,0,14.1,14.5,,,0
41:10.9,58,108,1042,0,2,9.69,83.5,0,14.1,14.5,,,0
41:11.0,58,108,1042,0,2,9.69,83.5,0,14.1,14.5,,,0
41:11.1,58,108,1042,0,2,9.69,83.5,0,14.1,14.5,,,0
41:11.3,58,108,1040,0,2,9.69,83.5,0,14.1,14.5,,,0
41:11.3,58,108,1040,0,2,9.69,83.5,0,14.1,14.5,,,0
41:11.4,58,108,1040,0,2,9.69,83.5,0,14.1,14.5,,,0
41:11.5,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:11.6,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:11.7,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:11.8,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:11.9,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:12.0,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:12.1,58,108,1040,0,2,9.91,83.5,0,14.1,14.5,,,0
41:12.2,58,108,1038,0,2,9.91,83.5,0,14.1,14.5,,,0
41:12.2,58,108,1038,0,2,9.91,83.5,0,14.1,14.5,,,0
41:12.3,58,108,1038,0,2,9.91,83.5,0,14.1,14.5,,,0
41:12.4,58,108,1038,0,2,9.61,83.5,0,14.1,14.5,,,0
41:12.5,58,108,1038,0,2,9.61,83.5,0,14.1,14.5,,,0
41:12.6,58,108,1038,0,2,9.61,83.5,0,14.1,14.5,,,0
41:12.7,58,108,1038,0,2,9.61,83.5,0,14.1,14.5,,,0
41:12.8,58,108,1038,0,2,9.61,83.5,0,14.1,14.5,,,0
41:12.9,58,108,1038,0,2,9.61,83.5,0,14.1,14.5,,,0
41:13.0,58,108,1038,0,2,9.61,83.5,0,14.1,14.5,,,0
41:13.1,58,108,1038,0,2,9.61,83.5,0,14.1,14.5,,,0
41:13.1,58,108,1038,0,2,9.61,83.5,0,14.1,14.5,,,0
41:13.2,58,108,1038,0,2,9.61,83.5,0,14.1,14.5,,,0
41:13.3,58,108,1038,0,2,9.63,83.5,0,14.1,14.5,,,0
41:13.4,58,108,1038,0,2,9.63,83.5,0,14.1,14.5,,,0
41:13.5,58,108,1038,0,2,9.63,83.5,0,14.1,14.5,,,0
41:13.6,58,108,1038,0,2,9.63,83.5,0,14.1,14.5,,,0
41:13.7,58,108,1038,0,2,9.63,83.5,0,14.1,14.5,,,0
41:13.8,58,108,1038,0,2,9.63,83.5,0,14.1,14.5,,,0
41:13.9,58,108,1038,0,2,9.63,83.5,0,14.1,14.5,,,0
41:14.0,58,108,1040,0,2,9.63,83.5,0,14.1,14.5,,,0
41:14.0,58,108,1040,0,2,9.63,83.5,0,14.1,14.5,,,0
41:14.1,58,108,1040,0,2,9.63,83.5,0,14.1,14.5,,,0
41:14.2,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:14.3,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:14.4,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:14.5,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:14.6,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:14.7,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:14.8,58,108,1040,0,2,9.72,83.5,0,14.1,14.5,,,0
41:14.9,58,108,1041,0,2,9.72,83.5,0,14.1,14.5,,,0
41:14.9,58,108,1041,0,2,9.72,83.5,0,14.1,14.5,,,0
41:15.0,58,108,1041,0,2,9.72,83.5,0,14.1,14.5,,,0
41:15.1,58,108,1041,0,2,9.97,83.5,0,14.1,14.5,,,0
41:15.2,58,108,1041,0,2,9.97,83.5,0,14.1,14.5,,,0
41:15.3,58,108,1041,0,2,9.97,83.5,0,14.1,14.5,,,0
41:15.4,58,108,1041,0,2,9.97,83.5,0,14.1,14.5,,,0
41:15.5,58,108,1041,0,2,9.97,83.5,0,14.1,14.5,,,0
41:15.6,58,108,1041,0,2,9.97,83.5,0,14.1,14.5,,,0
41:15.7,58,108,1041,0,2,9.97,83.5,0,14.1,14.5,,,0
41:15.8,58,108,1045,0,2,9.97,83.5,0,14.1,14.5,,,0
41:15.8,58,108,1045,0,2,9.97,83.5,0,14.1,14.5,,,0
41:15.9,58,108,1045,0,2,9.97,83.5,0,14.1,14.5,,,0
41:16.0,58,108,1045,0,2,9.8,83.5,0,14.1,14.5,,,0
41:16.1,58,108,1045,0,2,9.8,83.5,0,14.1,14.5,,,0
41:16.2,58,108,1045,0,2,9.8,83.5,0,14.1,14.5,,,0
41:16.3,58,108,1045,0,2,9.8,83.5,0,22.4,14.5,,,0
41:16.4,58,108,1045,0,2,9.8,83.5,0,22.4,22.7,,,0
41:16.5,58,108,1045,0,2,9.8,83.5,0,22.4,22.7,,,0
41:16.6,58,111,1045,0,2,9.8,83.5,0,22.4,22.7,,,0
41:16.7,58,111,1116,0,2,9.8,83.5,0,22.4,22.7,,,0
41:16.8,58,111,1116,3,2,9.8,83.5,0,22.4,22.7,,,0
41:16.9,58,111,1116,3,3,9.8,83.5,0,22.4,22.7,,,0
41:17.0,58,111,1116,3,3,16.11,83.5,0,22.4,22.7,,,0
41:17.0,58,111,1116,3,3,16.11,83.5,0,22.4,22.7,,,0
41:17.1,58,111,1116,3,3,16.11,83.5,0,22.4,22.7,,,0
41:17.2,58,111,1116,3,3,16.11,83.5,0,23.5,22.7,,,0
41:17.3,58,111,1116,3,3,16.11,83.5,0,23.5,23.5,,,0
41:17.4,58,111,1116,3,3,16.11,83.5,0,23.5,23.5,,,0
41:17.5,58,117,1116,3,3,16.11,83.5,0,23.5,23.5,,,0
41:17.6,58,117,1178,3,3,16.11,83.5,0,23.5,23.5,,,0
41:17.7,58,117,1178,11,3,16.11,83.5,0,23.5,23.5,,,0
41:17.8,58,117,1178,11,5,16.11,83.5,0,23.5,23.5,,,0
41:17.9,58,117,1178,11,5,23.38,83.5,0,23.5,23.5,,,0
41:17.9,58,117,1178,11,5,23.38,83.5,0,23.5,23.5,,,0
41:18.0,58,117,1178,11,5,23.38,83.5,0,23.5,23.5,,,0
41:18.1,58,117,1178,11,5,23.38,83.5,0,38.4,23.5,,,0
41:18.2,58,117,1178,11,5,23.38,83.5,0,38.4,40.4,,,0
41:18.3,58,117,1178,11,5,23.38,83.5,0,38.4,40.4,,,0
41:18.4,58,137,1178,11,5,23.38,83.5,0,38.4,40.4,,,0
41:18.5,58,137,1944,11,5,23.38,83.5,0,38.4,40.4,,,0
41:18.6,58,137,1944,17,5,23.38,83.5,0,38.4,40.4,,,0
41:18.7,58,137,1944,17,7,23.38,83.5,0,38.4,40.4,,,0
41:18.8,58,137,1944,17,7,28.58,83.5,0,38.4,40.4,,,0
41:18.8,58,137,1944,17,7,28.58,83.5,0,38.4,40.4,,,0
41:18.9,58,137,1944,17,7,28.58,83.5,0,38.4,40.4,,,0
41:19.0,58,137,1944,17,7,28.58,83.5,0,14.1,40.4,,,0
41:19.1,58,137,1944,17,7,28.58,83.5,0,14.1,14.5,,,0
41:19.2,58,137,1944,17,7,28.58,83.5,0,14.1,14.5,,,0
41:19.3,58,102,1944,17,7,28.58,83.5,0,14.1,14.5,,,0
41:19.4,58,102,1579,17,7,28.58,83.5,0,14.1,14.5,,,0
41:19.5,58,102,1579,19,7,28.58,83.5,0,14.1,14.5,,,0
41:19.6,58,102,1579,19,8,28.58,83.5,0,14.1,14.5,,,0
41:19.7,58,102,1579,19,8,23.47,83.5,0,14.1,14.5,,,0
41:19.7,58,102,1579,19,8,23.47,37.6,0,14.1,14.5,,,0
41:19.8,58,102,1579,19,8,23.47,37.6,0,14.1,14.5,,,0
41:19.9,58,102,1579,19,8,23.47,37.6,0,43.5,14.5,,,0
41:20.0,58,102,1579,19,8,23.47,37.6,0,43.5,45.1,,,0
41:20.1,58,102,1579,19,8,23.47,37.6,0,43.5,45.1,,,0
41:20.2,58,115,1579,19,8,23.47,37.6,0,43.5,45.1,,,0
41:20.3,58,115,1332,19,8,23.47,37.6,0,43.5,45.1,,,0
41:20.4,58,115,1332,23,8,23.47,37.6,0,43.5,45.1,,,0
41:20.5,58,115,1332,23,7,23.47,37.6,0,43.5,45.1,,,0
41:20.6,58,115,1332,23,7,23.27,37.6,0,43.5,45.1,,,0
41:20.6,58,115,1332,23,7,23.27,83.5,0,43.5,45.1,,,0
41:20.7,58,115,1332,23,7,23.27,83.5,0,43.5,45.1,,,0
41:20.8,58,115,1332,23,7,23.27,83.5,0,44.3,45.1,,,0
41:20.9,58,115,1332,23,7,23.27,83.5,0,44.3,45.1,,,0
41:21.0,58,115,1332,23,7,23.27,83.5,0,44.3,45.1,,,0
41:21.1,58,142,1332,23,7,23.27,83.5,0,44.3,45.1,,,0
41:21.2,58,142,1610,23,7,23.27,83.5,0,44.3,45.1,,,0
41:21.3,58,142,1610,28,7,23.27,83.5,0,44.3,45.1,,,0
41:21.4,58,142,1610,28,7,23.27,83.5,0,44.3,45.1,,,0
41:21.5,58,142,1610,28,7,30.33,83.5,0,44.3,45.1,,,0
41:21.6,58,142,1610,28,7,30.33,83.5,0,44.3,45.1,,,0
41:21.7,58,142,1610,28,7,30.33,83.5,0,44.3,45.1,,,0
41:21.8,58,142,1610,28,7,30.33,83.5,0,44.3,45.1,,,0
41:21.8,58,142,1610,28,7,30.33,83.5,0,44.3,44.7,,,0
41:21.9,58,142,1610,28,7,30.33,83.5,0,44.3,44.7,,,0
41:22.0,58,160,1610,28,7,30.33,83.5,0,44.3,44.7,,,0
41:22.1,58,160,1874,28,7,30.33,83.5,0,44.3,44.7,,,0
41:22.2,58,160,1874,32,7,30.33,83.5,0,44.3,44.7,,,0
41:22.3,58,160,1874,32,7,30.33,83.5,0,44.3,44.7,,,0
41:22.4,58,160,1874,32,7,32.16,83.5,0,44.3,44.7,,,0
41:22.5,58,160,1874,32,7,32.16,83.5,0,44.3,44.7,,,0
41:22.6,58,160,1874,32,7,32.16,83.5,0,44.3,44.7,,,0
41:22.7,58,160,1874,32,7,32.16,83.5,0,18.4,44.7,,,0
41:22.7,58,160,1874,32,7,32.16,83.5,0,18.4,14.5,,,0
41:22.8,58,160,1874,32,7,32.16,83.5,0,18.4,14.5,,,0
41:22.9,58,122,1874,32,7,32.16,83.5,0,18.4,14.5,,,0
41:23.0,58,122,1517,32,7,32.16,83.5,0,18.4,14.5,,,0
41:23.2,58,122,1517,33,7,32.16,83.5,0,18.4,14.5,,,0
41:23.3,58,122,1517,33,8,32.16,83.5,0,18.4,14.5,,,0
41:23.3,58,122,1517,33,8,9.22,83.5,0,18.4,14.5,,,0
41:23.4,58,122,1517,33,8,9.22,83.5,0,18.4,14.5,,,0
41:23.5,58,122,1517,33,8,9.22,83.5,0,18.4,14.5,,,0
41:23.6,58,122,1517,33,8,9.22,83.5,0,36.1,14.5,,,0
41:23.7,58,122,1517,33,8,9.22,83.5,0,36.1,36.9,,,0
41:23.8,58,122,1517,33,8,9.22,83.5,0,36.1,36.9,,,0
41:23.9,58,117,1517,33,8,9.22,83.5,0,36.1,36.9,,,0
41:24.0,58,117,1304,33,8,9.22,83.5,0,36.1,36.9,,,0
41:24.1,58,117,1304,35,8,9.22,83.5,0,36.1,36.9,,,0
41:24.2,58,117,1304,35,3,9.22,83.5,0,36.1,36.9,,,0
41:24.2,58,117,1304,35,3,17.83,83.5,0,36.1,36.9,,,0
41:24.4,58,117,1304,35,3,17.83,83.5,0,36.1,36.9,,,0
41:24.5,58,117,1304,35,3,17.83,83.5,0,36.1,36.9,,,0
41:24.5,58,117,1304,35,3,17.83,83.5,0,37.6,36.9,,,0
41:24.6,58,117,1304,35,3,17.83,83.5,0,37.6,39.2,,,0
41:24.7,58,117,1304,35,3,17.83,83.5,0,37.6,39.2,,,0
41:24.8,58,127,1304,35,3,17.83,83.5,0,37.6,39.2,,,0
41:24.9,58,127,1408,35,3,17.83,83.5,0,37.6,39.2,,,0
41:25.0,58,127,1408,38,3,17.83,83.5,0,37.6,39.2,,,0
41:25.1,58,127,1408,38,5,17.83,83.5,0,37.6,39.2,,,0
41:25.2,58,127,1408,38,5,22.74,83.5,0,37.6,39.2,,,0
41:25.3,58,127,1408,38,5,22.74,83.5,0,37.6,39.2,,,0
41:25.4,58,127,1408,38,5,22.74,83.5,0,37.6,39.2,,,0
41:25.5,58,127,1408,38,5,22.74,83.5,0,42.4,39.2,,,0
41:25.6,58,127,1408,38,5,22.74,83.5,0,42.4,43.1,,,0
41:25.7,58,127,1408,38,5,22.74,83.5,0,42.4,43.1,,,0
41:25.7,58,141,1408,38,5,22.74,83.5,0,42.4,43.1,,,0
41:25.8,58,141,1507,38,5,22.74,83.5,0,42.4,43.1,,,0
41:25.9,58,141,1507,40,5,22.74,83.5,0,42.4,43.1,,,0
41:26.0,58,141,1507,40,6,22.74,83.5,0,42.4,43.1,,,0
41:26.1,58,141,1507,40,6,29.19,83.5,0,42.4,43.1,,,0
41:26.2,58,141,1507,40,6,29.19,83.5,0,42.4,43.1,,,0
41:26.3,58,141,1507,40,6,29.19,83.5,0,42.4,43.1,,,0
41:26.4,58,141,1507,40,6,29.19,83.5,0,47.1,43.1,,,0
41:26.5,58,141,1507,40,6,29.19,83.5,0,47.1,48.2,,,0
41:26.6,58,141,1507,40,6,29.19,83.5,0,47.1,48.2,,,0
41:26.7,58,170,1507,40,6,29.19,83.5,0,47.1,48.2,,,0
41:26.8,58,170,1646,40,6,29.19,83.5,0,47.1,48.2,,,0
41:26.9,58,170,1646,44,6,29.19,83.5,0,47.1,48.2,,,0
41:26.9,58,170,1646,44,7,29.19,83.5,0,47.1,48.2,,,0
41:27.0,58,170,1646,44,7,37.41,83.5,0,47.1,48.2,,,0
41:27.1,58,170,1646,44,7,37.41,83.5,0,47.1,48.2,,,0
41:27.2,58,170,1646,44,7,37.41,83.5,0,47.1,48.2,,,0
41:27.3,58,170,1646,44,7,37.41,83.5,0,45.9,48.2,,,0
41:27.4,58,170,1646,44,7,37.41,83.5,0,45.9,43.9,,,0
41:27.5,58,170,1646,44,7,37.41,83.5,0,45.9,43.9,,,0
41:27.6,58,166,1646,44,7,37.41,83.5,0,45.9,43.9,,,0
41:27.7,58,166,1681,44,7,37.41,83.5,0,45.9,43.9,,,0
41:27.8,58,166,1681,47,7,37.41,83.5,0,45.9,43.9,,,0
41:27.8,58,166,1681,47,8,37.41,83.5,0,45.9,43.9,,,0
41:27.9,58,166,1681,47,8,26.22,83.5,0,45.9,43.9,,,0
41:28.0,58,166,1681,47,8,26.22,31,0,45.9,43.9,,,0
41:28.1,58,166,1681,47,8,26.22,31,0,45.9,43.9,,,0
41:28.2,58,166,1681,47,8,26.22,31,0,35.3,43.9,,,0
41:28.3,58,166,1681,47,8,26.22,31,0,35.3,40.4,,,0
41:28.4,58,166,1681,47,8,26.22,31,0,35.3,40.4,,,0
41:28.5,58,112,1681,47,8,26.22,31,0,35.3,40.4,,,0
41:28.6,58,112,1234,47,8,26.22,31,0,35.3,40.4,,,0
41:28.7,58,112,1234,48,8,26.22,31,0,35.3,40.4,,,0
41:28.7,58,112,1234,48,6,26.22,31,0,35.3,40.4,,,0
41:28.8,58,112,1234,48,6,24.11,31,0,35.3,40.4,,,0
41:28.9,58,112,1234,48,6,24.11,83.5,0,35.3,40.4,,,0
41:29.0,58,112,1234,48,6,24.11,83.5,0,35.3,40.4,,,0
41:29.1,58,112,1234,48,6,24.11,83.5,0,44.7,40.4,,,0
41:29.2,58,112,1234,48,6,24.11,83.5,0,44.7,44.3,,,0
41:29.3,58,112,1234,48,6,24.11,83.5,0,44.7,44.3,,,0
41:29.4,58,134,1234,48,6,24.11,83.5,0,44.7,44.3,,,0
41:29.5,58,134,1297,48,6,24.11,83.5,0,44.7,44.3,,,0
41:29.6,58,134,1297,50,6,24.11,83.5,0,44.7,44.3,,,0
41:29.6,58,134,1297,50,5,24.11,83.5,0,44.7,44.3,,,0
41:29.7,58,134,1297,50,5,21.3,83.5,0,44.7,44.3,,,0
41:29.8,58,134,1297,50,5,21.3,83.5,0,44.7,44.3,,,0
41:29.9,58,134,1297,50,5,21.3,83.5,0,44.7,44.3,,,0
41:30.0,58,134,1297,50,5,21.3,83.5,0,39.2,44.3,,,0
41:30.1,58,134,1297,50,5,21.3,83.5,0,39.2,39.6,,,0
41:30.2,58,134,1297,50,5,21.3,83.5,0,39.2,39.6,,,0
41:30.3,58,137,1297,50,5,21.3,83.5,0,39.2,39.6,,,0
41:30.4,58,137,1334,50,5,21.3,83.5,0,39.2,39.6,,,0
41:30.5,58,137,1334,52,5,21.3,83.5,0,39.2,39.6,,,0
41:30.5,58,137,1334,52,5,21.3,83.5,0,39.2,39.6,,,0
41:30.6,58,137,1334,52,5,17.94,83.5,0,39.2,39.6,,,0
41:30.7,58,137,1334,52,5,17.94,83.5,0,39.2,39.6,,,0
41:30.8,58,137,1334,52,5,17.94,83.5,0,39.2,39.6,,,0
41:30.9,58,137,1334,52,5,17.94,83.5,0,36.9,39.6,,,0
